frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,direction,n_pairs,n_contexts,core_heavy,frag_heavy_max,frag_heavy_diff,frag_ratio,core_over_frag,mean_d_Hf,std_d_Hf,z_Hf,p_Hf,sign_consistency_Hf,sig_Hf,mean_d_Q,std_d_Q,z_Q,p_Q,sign_consistency_Q,sig_Q,mean_d_OBgood,std_d_OBgood,z_OBgood,p_OBgood,sign_consistency_OBgood,sig_OBgood,mean_d_Pe,std_d_Pe,z_Pe,p_Pe,sign_consistency_Pe,sig_Pe,mean_d_D,std_d_D,z_D,p_D,sign_consistency_D,sig_D,mean_d_P,std_d_P,z_P,p_P,sign_consistency_P,sig_P,mean_d_IS,std_d_IS,z_IS,p_IS,sign_consistency_IS,sig_IS,composite_z,composite_gated,n_improve,n_worsen,has_tradeoff,composite_props
[*:1]c1nnc([*:2])n1C,[*:1]c1c([N+](=O)[O-])nnn1[*:2],azole_ring,nitro,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1nnc(*)n1C,reverse,348,348,12.3649,8,2,0.392832,1.54562,40.3469,9.75335,0.804336,1.51206e-220,1,True,350.947,99.4673,2.3086,4.1852e-198,1,True,39.6312,6.94494,2.20355,4.87961e-267,1,True,0.155204,0.0429828,1.97049,2.43931e-201,1,True,1.04092,0.144205,2.31531,1.29852e-301,1,True,8.41785,1.12083,2.27967,1.75033e-307,1,True,-85.0329,132,-0.83152,4.73944e-28,0.215517,True,11.882,11.882,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnc([*:2])n1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1nc(*)n(C)n1||*c1nnc(*)n1N[N+](=O)[O-],canonical,442,442,12.9819,9,3,0.409428,1.44243,51.3531,3.93492,1.02375,0,1,True,301.191,94.0547,1.9813,3.82582e-234,1,True,36.6764,7.1735,2.03926,0,1,True,0.169429,0.038932,2.15109,6.2915e-289,1,True,1.05727,0.145692,2.35168,0,1,True,8.602,0.944853,2.32954,0,1,True,-83.9677,121.157,-0.821103,1.54239e-39,0.20362,True,11.8766,11.8766,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(C)n1,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnnc1[N+](=O)[O-],canonical,221,221,12.1855,8,2,0.396324,1.52319,41.3355,6.61604,0.824043,1.80534e-178,1,True,346.66,99.6348,2.2804,4.23557e-125,1,True,39.6044,6.84579,2.20206,2.56592e-171,1,True,0.153176,0.0381945,1.94474,9.02863e-138,1,True,1.03967,0.134135,2.31254,1.18584e-198,1,True,8.50604,1.13161,2.30355,9.04522e-196,1,True,-147.024,109.087,-1.43771,1.64681e-51,0.081448,True,11.8673,11.8673,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnn([*:1])c1N=[N+]=[N-],azole_ring,azide,linker,False,*c1nc(*)n(C)n1||*c1nnn(*)c1N=[N+]=[N-],canonical,349,349,12.5989,8,2,0.388371,1.57486,125.47,8.6236,2.5013,0,1,True,308.789,78.2571,2.03128,1.90654e-214,1,True,27.0811,5.53775,1.50574,2.80739e-245,1,True,0.178182,0.0569106,2.26222,4.17848e-182,1,True,0.832213,0.161301,1.85109,4.55948e-253,1,True,6.27706,0.846272,1.69991,1.64034e-306,1,True,-43.6574,110.001,-0.426917,9.39136e-13,0.309456,True,11.8515,11.8515,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnc([*:2])n1N=[N+]=[N-],azole_ring,azide,linker,False,*c1nc(*)n(C)n1||*c1nnc(*)n1N=[N+]=[N-],canonical,432,432,12.4838,8,2,0.390553,1.56047,124.111,3.56567,2.47421,0,1,True,303.515,74.4234,1.99659,6.52863e-271,1,True,27.0834,5.48172,1.50587,4.0301e-305,1,True,0.175948,0.0493997,2.23385,3.41373e-247,1,True,0.847822,0.155087,1.88581,0,1,True,6.46284,0.842002,1.75022,0,1,True,-24.0814,101.16,-0.235487,1.07789e-06,0.393519,True,11.8466,11.8466,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnc(N[N+](=O)[O-])n1[*:2],azole_ring,nitramine,linker,False,*c1nc(*)n(C)n1||*c1nnc(N[N+](=O)[O-])n1*,canonical,405,405,12.7654,9,3,0.4135,1.41838,48.4684,8.62892,0.966241,7.22103e-308,1,True,297.942,95.7172,1.95993,3.77469e-210,1,True,37.3591,7.26197,2.07721,5.77878e-293,1,True,0.166651,0.0445294,2.11582,6.37032e-240,1,True,1.06731,0.148893,2.37401,0,1,True,8.6653,1.03555,2.34668,0,1,True,-83.8691,126.71,-0.82014,8.19901e-34,0.197531,True,11.8399,11.8399,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:2]c1nnn(N[N+](=O)[O-])c1[*:1],azole_ring,nitramine,linker,False,*c1nc(C)n(*)n1||*c1nnn(N[N+](=O)[O-])c1*,canonical,368,368,12.6576,9,3,0.415558,1.4064,49.5525,8.35287,0.987853,2.5485e-288,1,True,305.302,109.427,2.00834,1.92724e-175,1,True,37.9599,7.75912,2.11062,1.27896e-258,1,True,0.16457,0.0522663,2.0894,9.36098e-193,1,True,1.05071,0.160642,2.33709,1.72474e-303,1,True,8.5105,1.06233,2.30476,0,1,True,-99.4469,115.814,-0.972472,4.93388e-46,0.154891,True,11.8381,11.8381,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnc(N[N+](=O)[O-])n1[*:1],azole_ring,nitramine,linker,False,*c1nc(*)n(C)n1||*c1nnc(N[N+](=O)[O-])n1*,canonical,364,364,12.7308,9,3,0.414159,1.41453,48.6183,8.04132,0.96923,4.11684e-288,1,True,301.658,94.51,1.98437,1.25404e-192,1,True,37.3668,7.2072,2.07764,1.25342e-264,1,True,0.166094,0.042567,2.10875,6.06421e-222,1,True,1.05891,0.146952,2.35532,0,1,True,8.62572,1.05271,2.33596,0,1,True,-89.7234,118.469,-0.877387,1.05604e-37,0.167582,True,11.8313,11.8313,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1C,[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],azole_ring,nitramine,linker,False,*c1c(N[N+](=O)[O-])nnn1*||*c1nnc(*)n1C,reverse,353,353,12.7082,9,3,0.41459,1.41202,49.5958,8.56536,0.988716,5.09997e-273,1,True,300.759,96.7788,1.97846,3.83534e-183,1,True,37.5677,7.71774,2.08881,2.14557e-247,1,True,0.16727,0.0440467,2.12368,2.13826e-211,1,True,1.04228,0.135523,2.31834,0,1,True,8.48857,0.951551,2.29882,0,1,True,-92.7799,129.999,-0.907276,2.09234e-33,0.17847,True,11.7968,11.7968,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,linker,False,*c1nc(C)n(*)n1||*c1nnn(N[N+](=O)[O-])c1*,canonical,368,368,12.606,9,3,0.416551,1.40066,49.0214,7.30861,0.977266,2.06867e-307,1,True,305.166,105.093,2.00745,4.07886e-181,1,True,38.124,7.6087,2.11975,2.80196e-262,1,True,0.162572,0.0503344,2.06404,1.89002e-196,1,True,1.0484,0.159943,2.33195,7.95359e-304,1,True,8.47735,1.03313,2.29578,0,1,True,-102.512,125.607,-1.00244,1.11938e-42,0.163043,True,11.7962,11.7962,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)nn1[*:2],[*:2]c1nnn(N[N+](=O)[O-])c1[*:1],azole_ring,nitramine,linker,False,*c1nc(C)nn1*||*c1nnn(N[N+](=O)[O-])c1*,canonical,383,383,12.5457,9,3,0.417717,1.39397,47.9448,7.96253,0.955803,2.02647e-302,1,True,303.203,107.805,1.99453,1.03529e-183,1,True,38.2013,7.41529,2.12404,2.37914e-277,1,True,0.159866,0.0503661,2.02968,9.23746e-202,1,True,1.05718,0.158003,2.35148,0,1,True,8.59893,1.09676,2.3287,0,1,True,-90.3319,114.213,-0.883338,2.70337e-42,0.154047,True,11.7842,11.7842,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:2]c1nnn([N+](=O)[O-])c1[*:1],azole_ring,nitro,linker,False,*c1nc(C)n(*)n1||*c1nnn([N+](=O)[O-])c1*,canonical,349,349,12.553,8,2,0.389237,1.56913,38.8597,8.12921,0.774687,5.58192e-242,1,True,334.548,112.306,2.20073,2.62142e-175,1,True,39.1389,7.70778,2.17617,9.51698e-251,1,True,0.149466,0.0541349,1.89764,4.57544e-165,1,True,1.06207,0.160815,2.36235,2.57881e-289,1,True,8.64155,1.14376,2.34025,2.98938e-309,1,True,-76.7251,129.354,-0.750279,1.21076e-24,0.223496,True,11.7518,11.7518,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1C,[*:1]c1nnn([*:2])c1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1nnc(*)n1C||*c1nnn(*)c1N[N+](=O)[O-],canonical,376,376,12.6755,9,3,0.415215,1.40839,49.4649,8.72246,0.986106,1.9755e-287,1,True,307.435,95.8388,2.02237,1.13578e-199,1,True,37.9077,7.5661,2.10771,6.13461e-268,1,True,0.163778,0.0448021,2.07935,2.77213e-219,1,True,1.03128,0.145863,2.29388,0,1,True,8.34594,1.00008,2.26019,0,1,True,-92.278,133.368,-0.902368,8.55822e-34,0.191489,True,11.7496,11.7496,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nc([*:2])nn1C,[*:1]Nn1c([*:2])nnc1[N+](=O)[O-],azole_ring,nitro,linker,False,*Nc1nc(*)nn1C||*Nn1c(*)nnc1[N+](=O)[O-],canonical,109,109,12.5505,9,2,0.417625,1.3945,44.5859,5.00283,0.888841,6.05309e-105,1,True,328.273,87.0332,2.15945,6.85477e-66,1,True,36.0168,5.63714,2.00258,1.32589e-89,1,True,0.158366,0.0329763,2.01063,1.23823e-76,1,True,1.03905,0.121247,2.31117,3.9467e-103,1,True,8.70394,1.0651,2.35714,6.23259e-101,1,True,-97.2106,103.228,-0.950604,1.12608e-16,0.146789,True,11.7298,11.7298,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(C)n1,[*:1]c1nnnn1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*c1nnnn1N[N+](=O)[O-],canonical,233,233,12.2661,9,3,0.423209,1.3629,48.3845,3.74816,0.96457,2.99915e-260,1,True,298.158,91.8062,1.96135,1.95737e-125,1,True,38.2712,7.39386,2.12793,1.05522e-169,1,True,0.161382,0.037824,2.04892,4.47202e-151,1,True,1.04217,0.131915,2.31809,2.85075e-211,1,True,8.52443,0.936194,2.30853,2.21693e-225,1,True,-145.18,119.456,-1.41968,1.00847e-47,0.120172,True,11.7294,11.7294,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(C)nc1[*:2],[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,linker,False,*c1nn(C)nc1*||*c1nnn(N[N+](=O)[O-])c1*,canonical,412,412,12.5655,9,3,0.417333,1.39617,48.5027,3.94769,0.966925,0,1,True,295.439,92.5801,1.94346,8.59502e-218,1,True,37.7166,7.33826,2.09709,7.61555e-298,1,True,0.160715,0.0394501,2.04045,2.93726e-258,1,True,1.05428,0.147732,2.34504,0,1,True,8.61895,1.03558,2.33413,0,1,True,-123.809,118.242,-1.21071,3.61534e-68,0.11165,True,11.7271,11.7271,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1c(N=[N+]=[N-])nnn1[*:2],azole_ring,azide,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nc(*)n(C)n1,reverse,385,385,12.5065,8,2,0.39012,1.56331,123.931,8.48816,2.47063,0,1,True,301.308,76.3833,1.98207,2.275e-236,1,True,27.029,5.57803,1.50284,5.73869e-269,1,True,0.174601,0.0500414,2.21676,2.75312e-217,1,True,0.820465,0.155566,1.82496,1.44016e-282,1,True,6.1961,0.854355,1.67799,0,1,True,-68.455,113.496,-0.669408,9.19451e-28,0.246753,True,11.6752,11.6752,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)nn1[*:2],[*:2]c1nnn([N+](=O)[O-])c1[*:1],azole_ring,nitro,linker,False,*c1nc(C)nn1*||*c1nnn([N+](=O)[O-])c1*,canonical,379,379,12.4934,8,2,0.39037,1.56168,37.2034,8.04343,0.741668,1.74734e-257,1,True,334.828,114.663,2.20257,2.63128e-187,1,True,39.3815,7.55896,2.18966,3.02117e-276,1,True,0.144553,0.0512817,1.83526,3.89744e-182,1,True,1.05656,0.143787,2.35011,0,1,True,8.64533,1.04322,2.34127,0,1,True,-62.2378,115.682,-0.608611,1.04147e-22,0.23219,True,11.6605,11.6605,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nc([*:2])n(C)n1,[*:1]Nn1nnnc1[*:2],azole_ring,azole_ring,linker,False,*Nc1nc(*)n(C)n1||*Nn1nnnc1*,canonical,104,104,12.3846,7,1,0.361111,1.76923,64.3303,4.6816,1.28246,2.21999e-119,1,True,282.577,47.231,1.85885,1.12725e-82,1,True,30.6002,3.19006,1.70141,2.00883e-103,1,True,0.204207,0.0356442,2.59263,8.65781e-81,1,True,0.96142,0.110757,2.13849,5.23891e-99,1,True,7.64546,1.11512,2.07049,1.25914e-88,1,True,-83.2908,105.876,-0.814484,1.73113e-12,0.211538,True,11.6443,11.6443,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nc([*:1])n(C)n1,[*:1]c1c(N=[N+]=[N-])nnn1[*:2],azole_ring,azide,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nc(*)n(C)n1,reverse,364,364,12.6374,8,2,0.387646,1.57967,124.026,8.40125,2.47252,0,1,True,300.564,75.7878,1.97717,2.37501e-224,1,True,26.9136,5.56598,1.49643,4.71594e-254,1,True,0.174144,0.0518926,2.21095,7.38615e-200,1,True,0.813127,0.159358,1.80864,3.34094e-262,1,True,6.14254,0.891358,1.66348,2.95013e-308,1,True,-75.9576,119.527,-0.742775,1.22582e-28,0.222527,True,11.6292,11.6292,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(C)nc1[*:2],[*:1]c1nnn([N+](=O)[O-])c1[*:2],azole_ring,nitro,linker,False,*c1nn(C)nc1*||*c1nnn([N+](=O)[O-])c1*,canonical,457,457,12.5952,8,2,0.38844,1.5744,37.5998,4.65476,0.74957,0,1,True,327.444,103.899,2.15399,3.7088e-239,1,True,38.9109,7.55881,2.1635,0,1,True,0.146485,0.0461734,1.85979,2.37826e-240,1,True,1.05569,0.156367,2.34817,0,1,True,8.69057,1.17512,2.35352,0,1,True,-85.1748,132.956,-0.832907,5.30098e-36,0.212254,True,11.6285,11.6285,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)nn1[*:2],[*:1]c1nnn([*:2])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nc(C)nn1*||*c1nnn(*)c1[N+](=O)[O-],canonical,409,409,12.599,8,2,0.388368,1.57488,38.6821,4.36569,0.771146,0,1,True,326.183,96.3402,2.1457,8.05975e-226,1,True,38.6913,6.84271,2.15128,0,1,True,0.144616,0.0406679,1.83607,7.49569e-234,1,True,1.05487,0.145478,2.34634,0,1,True,8.71446,1.15591,2.35999,0,1,True,-86.8659,111.015,-0.849444,2.54433e-44,0.173594,True,11.6105,11.6105,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)nn1[*:2],[*:2]c1nnn([*:1])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nc(C)nn1*||*c1nnn(*)c1[N+](=O)[O-],canonical,304,304,12.7138,8,2,0.386216,1.58923,38.509,12.06,0.767696,3.54985e-161,1,True,336.554,117.36,2.21392,2.03476e-148,1,True,38.8982,7.46426,2.16279,7.02467e-222,1,True,0.144496,0.0560865,1.83453,5.45803e-136,1,True,1.03945,0.153252,2.31205,1.33206e-255,1,True,8.53184,1.16525,2.31054,1.79864e-265,1,True,-68.8884,115.276,-0.673646,6.2736e-22,0.210526,True,11.6015,11.6015,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:1]c1nnn([*:2])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nc(C)n(*)n1||*c1nnn(*)c1[N+](=O)[O-],canonical,383,383,12.8303,8,2,0.384056,1.60379,39.5377,5.09135,0.788203,0,1,True,326.196,102.874,2.14579,1.32036e-201,1,True,38.246,7.56842,2.12653,2.85744e-274,1,True,0.146857,0.0424489,1.86451,7.29936e-215,1,True,1.04543,0.148827,2.32536,0,1,True,8.64096,1.11823,2.34009,0,1,True,-80.6183,123.699,-0.788351,2.76359e-31,0.193211,True,11.5905,11.5905,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn(C)nc1[*:2],[*:1]c1nnn([*:2])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nn(C)nc1*||*c1nnn(*)c1[N+](=O)[O-],canonical,356,356,12.7051,8,2,0.386379,1.58813,39.059,9.39248,0.778659,2.37878e-226,1,True,321.795,98.8391,2.11684,3.21529e-191,1,True,38.4107,7.12682,2.13568,1.29581e-264,1,True,0.14522,0.0422481,1.84372,6.66346e-199,1,True,1.0521,0.136553,2.34018,0,1,True,8.71741,1.10939,2.36079,0,1,True,-102.639,119.493,-1.00369,1.31215e-44,0.16573,True,11.5759,11.5759,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,canonical,407,407,12.516,6,1,0.324045,2.086,61.2381,9.12316,1.22081,0,1,True,285.772,54.6024,1.87987,2.50393e-297,1,True,32.0464,3.7483,1.78182,0,1,True,0.199153,0.0412126,2.52846,8.59962e-284,1,True,0.963054,0.125283,2.14212,0,1,True,7.41737,1.25483,2.00872,0,1,True,-63.6795,120.43,-0.622709,1.38171e-23,0.289926,True,11.5618,11.5618,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nnnn1[*:2],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nnnn1*,canonical,363,363,12.7025,6,1,0.320813,2.11708,61.7621,9.13749,1.23126,1.95258e-304,1,True,283.918,58.3035,1.86767,2.00519e-254,1,True,31.8537,3.9495,1.77111,0,1,True,0.200037,0.0458561,2.53969,6.69028e-238,1,True,0.962154,0.131029,2.14012,0,1,True,7.41325,1.22534,2.00761,2.01285e-287,1,True,-62.5417,115.122,-0.611583,3.6336e-22,0.245179,True,11.5574,11.5574,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:1]c1nnn([N+](=O)[O-])c1[*:2],azole_ring,nitro,linker,False,*c1nc(C)n(*)n1||*c1nnn([N+](=O)[O-])c1*,canonical,428,428,12.7383,8,2,0.385759,1.59229,38.539,7.71407,0.768294,2.71898e-304,1,True,328.805,111.175,2.16295,1.95042e-213,1,True,38.5707,7.38163,2.14458,0,1,True,0.144586,0.0469075,1.83568,2.39316e-220,1,True,1.04179,0.149168,2.31725,0,1,True,8.58759,1.16384,2.32563,0,1,True,-79.0471,124.9,-0.772986,3.62345e-33,0.198598,True,11.5544,11.5544,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(C)n1,[*:1]n1nnc([N+](=O)[O-])n1,azole_ring,nitro,scaffold,False,*c1nnn(C)n1||*n1nnc([N+](=O)[O-])n1,canonical,223,223,11.9238,8,2,0.40153,1.49047,34.6827,6.48923,0.691417,1.85887e-165,1,True,340.954,105.423,2.24287,9.58507e-120,1,True,40.6147,7.36209,2.25823,2.05773e-168,1,True,0.141582,0.0420251,1.79754,2.3555e-123,1,True,1.02832,0.132087,2.28728,7.38487e-201,1,True,8.38832,1.11913,2.27167,2.91381e-197,1,True,-122.941,123.726,-1.20221,4.5896e-35,0.143498,True,11.549,11.549,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:2]c1nc([N+](=O)[O-])n([*:1])n1,azole_ring,nitro,linker,False,*c1nc(*)n(C)n1||*c1nc([N+](=O)[O-])n(*)n1,canonical,366,366,12.3825,8,2,0.392493,1.54781,35.1513,9.12854,0.700759,3.43837e-221,1,True,331.091,99.8907,2.17798,3.81755e-199,1,True,39.4436,7.16087,2.19311,2.39069e-275,1,True,0.148349,0.0452105,1.88346,1.10954e-197,1,True,1.03754,0.148491,2.30779,0,1,True,8.33929,1.13129,2.25839,0,1,True,-88.7472,121.901,-0.867841,1.1628e-35,0.213115,True,11.5215,11.5215,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:2]c1nnn([*:1])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nc(C)n(*)n1||*c1nnn(*)c1[N+](=O)[O-],canonical,288,288,12.8819,8,2,0.383106,1.61024,39.9181,11.6667,0.795787,1.14967e-160,1,True,325.932,102.518,2.14405,2.80523e-152,1,True,38.1094,7.00937,2.11893,2.24111e-215,1,True,0.14475,0.0489223,1.83776,3.56155e-144,1,True,1.03592,0.146179,2.3042,1.44003e-247,1,True,8.55086,1.15028,2.31569,2.03858e-253,1,True,-83.2657,130.133,-0.814239,3.07025e-23,0.232639,True,11.5164,11.5164,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(C)n1,[*:1]n1nnnc1N[N+](=O)[O-],azole_ring,nitramine,scaffold,False,*c1nnn(C)n1||*n1nnnc1N[N+](=O)[O-],canonical,191,191,12.3298,9,3,0.421944,1.36998,44.1191,6.91426,0.879535,4.24067e-156,1,True,294.064,97.5127,1.93441,1.59464e-97,1,True,38.5577,7.70718,2.14386,1.24348e-136,1,True,0.151077,0.0441072,1.9181,4.11166e-107,1,True,1.04064,0.144677,2.31469,8.97422e-166,1,True,8.5712,1.15992,2.32119,5.85965e-168,1,True,-128.806,109.835,-1.25956,1.14854e-37,0.0994764,True,11.5118,11.5118,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)nn1[*:2],[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,linker,False,*c1nc(C)nn1*||*c1nnn(N[N+](=O)[O-])c1*,canonical,347,347,12.7839,9,3,0.41315,1.42043,47.7463,7.25801,0.951847,4.34863e-287,1,True,292.422,102.372,1.92361,1.15148e-168,1,True,37.4451,7.28636,2.08199,4.70968e-251,1,True,0.153235,0.0443759,1.94549,1.50425e-194,1,True,1.03372,0.146898,2.29929,5.32067e-297,1,True,8.47966,1.03837,2.29641,0,1,True,-91.7415,112.172,-0.897122,1.82345e-40,0.152738,True,11.4986,11.4986,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nc([N+](=O)[O-])n([*:2])n1,azole_ring,nitro,linker,False,*c1nc(*)n(C)n1||*c1nc([N+](=O)[O-])n(*)n1,canonical,316,316,12.5348,8,2,0.389582,1.56685,35.6256,8.5539,0.710214,2.83246e-201,1,True,331.802,101.654,2.18266,3.19144e-170,1,True,39.1524,7.23886,2.17692,1.69119e-235,1,True,0.148113,0.0481808,1.88046,9.24507e-163,1,True,1.03361,0.155129,2.29907,2.92843e-263,1,True,8.30436,1.07045,2.24893,1.11549e-283,1,True,-79.2488,125.714,-0.774959,9.37992e-25,0.221519,True,11.4983,11.4983,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnnn1C,[*:1]n1nnnc1[N+](=O)[O-],azole_ring,nitro,scaffold,False,*c1nnnn1C||*n1nnnc1[N+](=O)[O-],canonical,240,240,12.3833,8,2,0.392478,1.54792,38.2475,6.47871,0.762482,5.53721e-188,1,True,330.446,109.176,2.17374,1.62078e-122,1,True,39.2694,7.75306,2.18343,1.35701e-172,1,True,0.147382,0.0496034,1.87117,8.72489e-121,1,True,1.01255,0.151828,2.25221,2.51117e-200,1,True,8.31165,1.16558,2.25091,3.90541e-207,1,True,-117.423,121.68,-1.14826,4.0345e-36,0.129167,True,11.4939,11.4939,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:1]c1c([N+](=O)[O-])nnn1[*:2],azole_ring,nitro,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1nc(C)n(*)n1,reverse,373,373,12.5764,8,2,0.388795,1.57205,36.0074,5.96063,0.717825,4.55517e-295,1,True,325.901,97.7053,2.14384,7.33029e-204,1,True,39.0587,7.47161,2.17172,2.00766e-272,1,True,0.13992,0.0439486,1.77644,5.5903e-197,1,True,1.04788,0.163112,2.33079,9.23629e-305,1,True,8.59691,1.25646,2.32816,0,1,True,-75.5074,127.02,-0.738372,2.53493e-26,0.219839,True,11.4688,11.4688,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnc([*:2])n1C,[*:1]Nc1c([*:2])nnn1N=[N+]=[N-],azole_ring,azide,linker,False,*Nc1c(*)nnn1N=[N+]=[N-]||*Nc1nnc(*)n1C,reverse,101,101,12.3762,9,2,0.421028,1.37514,126.555,3.92345,2.52294,6.35599e-153,1,True,291.499,69.2234,1.91754,1.19699e-65,1,True,25.3485,4.8851,1.40941,2.51463e-74,1,True,0.173345,0.0546627,2.2008,3.49721e-54,1,True,0.789189,0.148843,1.75539,3.12911e-75,1,True,6.13537,0.807939,1.66154,1.8729e-90,1,True,-52.4784,94.842,-0.513176,2.24178e-07,0.237624,True,11.4676,11.4676,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:2]c1nnn([*:1])c1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1nc(C)n(*)n1||*c1nnn(*)c1N[N+](=O)[O-],canonical,293,293,12.7372,9,3,0.414037,1.41524,44.9749,10.0015,0.896597,5.80131e-196,1,True,286.687,104.958,1.88589,1.26863e-137,1,True,37.8058,7.74902,2.10205,7.46753e-206,1,True,0.152481,0.050339,1.93591,2.47494e-149,1,True,1.04548,0.159558,2.32545,4.11835e-242,1,True,8.55692,1.09573,2.31733,6.08806e-264,1,True,-95.8501,124.462,-0.937299,1.8754e-31,0.194539,True,11.4632,11.4632,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc(C)n([*:2])n1,[*:2]c1nnn(N=[N+]=[N-])c1[*:1],azole_ring,azide,linker,False,*c1nc(C)n(*)n1||*c1nnn(N=[N+]=[N-])c1*,canonical,360,360,12.5944,8,2,0.388454,1.57431,121.292,7.71089,2.41801,0,1,True,291.583,83.6451,1.9181,3.82304e-203,1,True,27.052,5.56124,1.50412,3.59347e-252,1,True,0.163832,0.0582201,2.08003,7.55837e-173,1,True,0.817582,0.16646,1.81855,1.28796e-253,1,True,6.31651,0.956561,1.71059,2.25907e-298,1,True,-14.9869,116.919,-0.146554,0.0155012,0.422222,True,11.4494,11.4494,6,0,False,Hf|Q|OBgood|Pe|D|P
