candidate_id,candidate_frag,chemotype,n_pairs,n_distinct_neighbor_frags,n_Hf,mean_d_Hf,median_d_Hf,std_d_Hf,frac_pos_d_Hf,n_Q,mean_d_Q,median_d_Q,std_d_Q,frac_pos_d_Q,n_OBgood,mean_d_OBgood,median_d_OBgood,std_d_OBgood,frac_pos_d_OBgood,n_Pe,mean_d_Pe,median_d_Pe,std_d_Pe,frac_pos_d_Pe,n_D,mean_d_D,median_d_D,std_d_D,frac_pos_d_D,n_P,mean_d_P,median_d_P,std_d_P,frac_pos_d_P,n_IS,mean_d_IS,median_d_IS,std_d_IS,frac_pos_d_IS,n_nu,mean_d_nu,median_d_nu,std_d_nu,frac_pos_d_nu
cand_037,[*:1]NNn1nnnc1[*:2],hydrazo,1178,1178,1178,-36.9237,-43.3118,48.4441,0.194397,1178,-121.161,-122.07,96.7823,0.113752,1178,-18.5698,-17.3475,14.1865,0.0670628,1178,-0.16954,-0.1663,0.0629089,0.00764007,1178,-0.530508,-0.465314,0.413682,0.073854,1178,-4.27901,-3.76927,3.787,0.125637,1178,25.8057,10.4327,39.7747,0.987267,0,,,,
cand_037,[*:1]NNc1nnnn1N[*:2],hydrazo,932,932,932,-52.6647,-55.7268,47.2773,0.122318,932,-105.807,-107.344,97.523,0.135193,932,-19.6752,-18.1672,13.9252,0.0783262,932,-0.190222,-0.18605,0.0677058,0.00214592,932,-0.597796,-0.536834,0.410121,0.054721,932,-4.85309,-4.31732,3.73582,0.0804721,932,24.4623,6.9405,42.6763,0.984979,0,,,,
cand_037,[*:1]NNc1nnnn1[*:2],hydrazo,644,644,644,-38.1205,-40.4818,46.9347,0.184783,644,-102.131,-100.041,90.1528,0.124224,644,-17.5768,-16.4637,13.0988,0.0652174,644,-0.167309,-0.1599,0.0632856,0.00465839,644,-0.510363,-0.447426,0.393855,0.0885093,644,-4.11073,-3.66392,3.64148,0.131988,644,12.7534,4.5312,24.5962,0.993789,0,,,,
cand_037,[*:1]Nn1nnnc1[*:2],azole_ring,612,589,612,-36.3438,-45.8468,48.4666,0.220588,612,-129.776,-130.895,83.6449,0.0620915,612,-20.7524,-21.859,12.8498,0.0408497,612,-0.153789,-0.1516,0.0515121,0.00326797,612,-0.526367,-0.497575,0.377858,0.0522876,612,-4.28796,-3.97001,3.5158,0.0784314,612,22.5015,8.189,35.336,0.990196,0,,,,
cand_037,[*:1]c1nnnn1[*:2],azole_ring,351,338,351,-32.002,-41.7868,46.9365,0.222222,351,-147.095,-143.848,78.5705,0.022792,351,-20.8538,-21.859,12.6149,0.045584,351,-0.148611,-0.1468,0.0492891,0.002849,351,-0.52669,-0.512577,0.364624,0.0712251,351,-4.33021,-4.1426,3.4001,0.0883191,351,19.7545,7.4232,31.9868,0.997151,0,,,,
cand_037,[*:1]n1nnnc1[N+](=O)[O-],nitro,312,312,312,-49.4475,-57.2468,47.0063,0.182692,312,-281.189,-253.837,124.372,0.00320513,312,-40.199,-36.7552,18.5116,0.00641026,312,-0.193528,-0.19215,0.0581404,0,312,-1.00781,-0.959997,0.442274,0.00961538,312,-8.67973,-8.38035,3.91732,0.00961538,312,54.5491,29.9577,64.5784,1,0,,,,
cand_037,[*:1]c1nnnn1N[N+](=O)[O-],nitramine,265,265,265,-51.3315,-58.4968,46.1021,0.196226,265,-232.218,-212.39,116.536,0.0113208,265,-40.3767,-41.9764,18.661,0.00377358,265,-0.191493,-0.1875,0.0634405,0.0113208,265,-1.02394,-1.03533,0.464334,0.00377358,265,-8.80989,-8.94147,4.09122,0.00377358,265,53.9511,26.1646,66.8792,1,0,,,,
cand_037,[*:1]Nc1nnnn1N[*:2],azole_ring,254,254,254,-38.1344,-46.1018,50.1473,0.216535,254,-110.825,-115.124,79.8694,0.0748031,254,-20.8323,-21.859,13.0284,0.0472441,254,-0.153399,-0.1537,0.0533217,0.00787402,254,-0.525139,-0.504839,0.386706,0.0551181,254,-4.26903,-4.06861,3.60025,0.0787402,254,24.5249,7.7897,38.7706,0.988189,0,,,,
cand_037,[*:2]c1nnnn1[*:1],azole_ring,184,172,184,-34.2936,-44.3368,47.68,0.233696,184,-128.393,-120.858,85.4275,0.0434783,184,-19.8636,-15.5913,13.2587,0.0652174,184,-0.149796,-0.147,0.0535841,0,184,-0.501299,-0.441676,0.390195,0.076087,184,-4.05708,-3.51377,3.61811,0.108696,184,20.5068,8.08145,34.5975,1,0,,,,
cand_037,[*:1]Nc1nnnn1[*:2],azole_ring,179,179,179,-33.0936,-41.6968,44.5491,0.217877,179,-122.804,-121.77,74.2011,0.0446927,179,-21.4664,-21.9655,12.7288,0.0335196,179,-0.143566,-0.1444,0.0494774,0.00558659,179,-0.539982,-0.52254,0.379089,0.0558659,179,-4.48144,-4.37924,3.53558,0.0782123,179,12.631,5.1811,21.4353,0.994413,0,,,,
cand_037,[*:1]Nn1nnnc1[N+](=O)[O-],nitro,176,176,176,-56.3819,-63.5318,45.6366,0.164773,176,-317.116,-293.336,132.278,0,176,-45.9111,-44.0963,18.8616,0,176,-0.201514,-0.206,0.0619407,0,176,-1.14155,-1.0923,0.432597,0.00568182,176,-9.88765,-9.79343,3.75076,0.00568182,176,59.4525,36.0159,68.1719,1,0,,,,
cand_037,[*:2]Nc1nnnn1N[*:1],azole_ring,83,83,83,-38.3281,-45.8468,41.147,0.180723,83,-135.989,-128.289,72.9804,0.0120482,83,-22.966,-22.9832,12.7266,0.0120482,83,-0.1514,-0.1538,0.0492672,0,83,-0.582591,-0.54494,0.383402,0.0240964,83,-4.85367,-4.4039,3.55717,0.060241,83,14.7603,5.5949,23.9973,1,0,,,,
cand_037,[*:2]Nn1nnnc1[*:1],azole_ring,68,68,68,-34.2453,-41.7268,42.6762,0.205882,68,-175.643,-154.406,78.1803,0,68,-22.9233,-22.9998,12.8555,0,68,-0.150482,-0.14655,0.0514351,0,68,-0.570478,-0.556535,0.368963,0.0441176,68,-4.74236,-4.61268,3.41679,0.0588235,68,24.5537,8.99845,39.7289,1,0,,,,
cand_037,[*:1]N[N+](=O)[O-],nitramine,2,2,2,17.1629,17.1629,82.2502,0.5,2,-97.8693,-97.8693,183.454,0.5,2,-23.5503,-23.5503,19.0203,0,2,-0.06015,-0.06015,0.0962372,0.5,2,-0.603637,-0.603637,0.573284,0,2,-5.66837,-5.66837,5.14279,0,2,19.734,19.734,1.65802,1,0,,,,
cand_037,[*:1][N+](=O)[O-],nitro,1,1,1,7.60317,7.60317,0,1,1,-43.2363,-43.2363,0,0,1,-2.31869,-2.31869,0,0,1,-0.0018,-0.0018,0,0,1,0.0413646,0.0413646,0,1,1,0.573025,0.573025,0,1,1,1.17,1.17,0,1,0,,,,
cand_038,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],azoxy,458,458,458,-88.3408,-87.8353,40.494,0.010917,458,-385.935,-381.965,134.241,0.00218341,458,-42.211,-39.641,16.4472,0,458,-0.2736,-0.2709,0.0779394,0.00218341,458,-1.17828,-1.13702,0.408406,0,458,-9.8979,-9.60572,3.44193,0,458,109.709,89.0892,88.3681,0.949782,0,,,,
cand_038,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,203,203,203,-82.3183,-80.3853,33.3204,0,203,-379.855,-384.216,115.246,0,203,-44.7843,-43.6515,15.4301,0,203,-0.261785,-0.2567,0.0750047,0,203,-1.25498,-1.21748,0.369167,0,203,-10.7,-10.4227,3.11998,0,203,65.6837,41.1525,68.733,0.921182,0,,,,
cand_038,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,104,104,104,-91.2371,-93.3353,43.3722,0,104,-319.65,-315.033,136.441,0,104,-36.3595,-33.8146,16.6142,0,104,-0.275202,-0.27225,0.085475,0,104,-1.15104,-1.14683,0.444241,0,104,-9.68806,-9.65353,3.68736,0,104,24.7088,5.0399,43.3825,0.682692,0,,,,
cand_038,[*:1]c1nnnn1N,azole_ring,3,3,3,82.7964,82.3726,4.15031,1,3,99.3774,97.7967,15.4799,1,3,7.24889,7.24889,0,1,3,0.0182333,0.0171,0.0110437,1,3,0.0253265,0.00587306,0.0928696,0.666667,3,-0.0408563,-0.267093,1.02647,0.333333,3,9.8678,7.8386,13.8524,0.666667,0,,,,
cand_038,[*:1]N,amino,1,1,1,87.1423,87.1423,0,1,1,115.587,115.587,0,1,1,7.24889,7.24889,0,1,1,0.0298,0.0298,0,1,1,0.126382,0.126382,0,1,1,1.07986,1.07986,0,1,1,24.6229,24.6229,0,1,0,,,,
cand_039,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,464,464,464,-86.8966,-87.3565,40.8835,0.00862069,464,-350.707,-351.831,116.193,0,464,-42.2631,-40.0948,16.6534,0,464,-0.269014,-0.26565,0.0804961,0,464,-1.22112,-1.19512,0.466708,0,464,-10.584,-10.3778,4.04985,0,464,72.2438,34.0662,84.8682,0.915948,0,,,,
cand_039,[*:1]c1nnnn1O,azole_ring,1,1,1,25.0708,25.0708,0,1,1,30.1782,30.1782,0,1,1,-7.2772,-7.2772,0,0,1,0.0234,0.0234,0,1,1,-0.375079,-0.375079,0,0,1,-4.3456,-4.3456,0,0,1,-3.3539,-3.3539,0,0,0,,,,
cand_040,[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,azoxy,1196,1196,1196,-63.9022,-67.9243,49.4472,0.117893,1196,-191.412,-195.294,95.7233,0.0158863,1196,-27.648,-26.6533,13.7749,0,1196,-0.19072,-0.18545,0.0613236,0.00167224,1196,-0.672588,-0.62826,0.400677,0.0175585,1196,-5.53966,-5.2389,3.68401,0.0468227,1196,28.8114,10.0055,47.5693,0.994147,0,,,,
cand_040,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,azoxy,639,639,639,-52.9654,-61.8393,44.5962,0.162754,639,-205.65,-200.754,89.404,0.0234742,639,-29.4295,-27.9214,13.8918,0,639,-0.184203,-0.1845,0.0566446,0.00469484,639,-0.715229,-0.688961,0.401081,0.0203443,639,-5.9984,-5.83194,3.6971,0.0312989,639,29.229,12.0533,42.787,1,0,,,,
cand_040,[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,azoxy,630,630,630,-57.2398,-64.3943,48.4374,0.146032,630,-201.773,-201.744,89.3667,0.0047619,630,-27.8715,-26.6533,13.8393,0,630,-0.181324,-0.17755,0.058849,0.0031746,630,-0.668186,-0.628538,0.403899,0.0174603,630,-5.5435,-5.269,3.74653,0.0571429,630,18.5059,7.1949,31.1992,0.990476,0,,,,
cand_040,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,azoxy,517,517,517,-83.2903,-94.0393,54.0887,0.0870406,517,-202.751,-202.133,107.749,0.0193424,517,-25.7443,-22.2807,13.9582,0,517,-0.21809,-0.2183,0.0720454,0.00386847,517,-0.671246,-0.574848,0.429595,0.0251451,517,-5.38515,-4.68173,3.90368,0.0715667,517,22.3157,7.7396,37.2892,0.994197,0,,,,
cand_040,[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,azoxy,445,445,445,-57.2831,-61.7593,49.8828,0.141573,445,-219.415,-219.209,85.9854,0.011236,445,-27.5979,-25.1438,13.0498,0,445,-0.185801,-0.1824,0.0622943,0.00674157,445,-0.675026,-0.617192,0.383657,0.0202247,445,-5.60908,-5.20515,3.53984,0.0337079,445,17.471,8.4419,25.3046,1,0,,,,
cand_040,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,azoxy,189,189,189,-62.9966,-68.5393,53.8107,0.142857,189,-181.076,-158.891,103.097,0.021164,189,-23.226,-21.1045,13.3456,0,189,-0.182831,-0.1722,0.0724153,0.010582,189,-0.553897,-0.475111,0.417692,0.047619,189,-4.39317,-3.6993,3.8303,0.10582,189,11.5682,4.4479,17.2235,0.994709,0,,,,
cand_040,[*:1]c1nnn([*:2])n1,azole_ring,2,1,2,2.79116,2.79116,0.340776,1,2,9.23827,9.23827,1.12788,1,2,0,0,0,0,2,0.0068,0.0068,0.000848528,1,2,0.112899,0.112899,0.0574401,1,2,1.31672,1.31672,0.691886,1,2,0.5923,0.5923,0.627487,1,0,,,,
cand_040,[*:1]n1nnc(N[N+](=O)[O-])n1,nitramine,2,2,2,40.3615,40.3615,52.7917,1,2,25.3717,25.3717,21.6882,1,2,-4.23834,-4.23834,5.99391,0,2,0.0102,0.0102,0.0039598,1,2,0.0580318,0.0580318,0.135034,0.5,2,0.772358,0.772358,1.46173,0.5,2,5.7084,5.7084,6.60777,1,0,,,,
cand_040,[*:1]c1nnn(N[N+](=O)[O-])n1,nitramine,1,1,1,2.5502,2.5502,0,1,1,8.44073,8.44073,0,1,1,0,0,0,0,1,0.0062,0.0062,0,1,1,0.0722824,0.0722824,0,1,1,0.827485,0.827485,0,1,1,0.1486,0.1486,0,1,0,,,,
cand_040,[*:1]Nn1nnc([*:2])n1,azole_ring,1,1,1,2.5502,2.5502,0,1,1,8.44073,8.44073,0,1,1,0,0,0,0,1,0.0062,0.0062,0,1,1,0.0722824,0.0722824,0,1,1,0.827485,0.827485,0,1,1,0.1486,0.1486,0,1,0,,,,
cand_040,[*:1]Nc1nnn([*:2])n1,azole_ring,1,1,1,3.03213,3.03213,0,1,1,10.0358,10.0358,0,1,1,0,0,0,0,1,0.0074,0.0074,0,1,1,0.153515,0.153515,0,1,1,1.80596,1.80596,0,1,1,1.036,1.036,0,1,0,,,,
cand_040,[*:1]N[N+](=O)[O-],nitramine,1,1,1,71.8123,71.8123,0,1,1,19.945,19.945,0,1,1,-8.47667,-8.47667,0,0,1,-0.0022,-0.0022,0,0,1,-0.207196,-0.207196,0,0,1,-2.16207,-2.16207,0,0,1,4.2888,4.2888,0,1,0,,,,
cand_040,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,5.48068,5.48068,0,1,1,-47.2708,-47.2708,0,0,1,-5.59186,-5.59186,0,0,1,-0.0311,-0.0311,0,0,1,-0.0744566,-0.0744566,0,0,1,-0.51145,-0.51145,0,0,1,1.2738,1.2738,0,1,0,,,,
cand_041,[*:1]/N=N/c1nnnn1N[*:2],azo,1177,1177,1177,-78.8061,-85.2367,48.3678,0.0824129,1177,-171.516,-172.237,96.6297,0.0450297,1177,-21.7861,-20.8833,14.1745,0.0526763,1177,-0.181805,-0.1784,0.0626833,0.00509771,1177,-0.488125,-0.423011,0.413658,0.102804,1177,-3.6053,-3.09523,3.78775,0.17842,1177,25.9432,10.5481,39.7843,0.995752,0,,,,
cand_041,[*:1]/N=N\c1nnnn1N[*:2],azo,1177,1177,1177,-78.8061,-85.2367,48.3678,0.0824129,1177,-171.516,-172.237,96.6297,0.0450297,1177,-21.7861,-20.8833,14.1745,0.0526763,1177,-0.181805,-0.1784,0.0626833,0.00509771,1177,-0.488125,-0.423011,0.413658,0.102804,1177,-3.6053,-3.09523,3.78775,0.17842,1177,25.9432,10.5481,39.7843,0.995752,0,,,,
cand_041,[*:1]/N=N\c1nnnn1[*:2],azo,608,608,608,-73.5468,-79.1817,47.9114,0.0904605,608,-186.696,-187.245,89.212,0.0230263,608,-22.0773,-21.0615,13.8423,0.0378289,608,-0.174416,-0.16945,0.0624718,0.00986842,608,-0.482856,-0.433521,0.410524,0.0970395,608,-3.58831,-3.17489,3.76782,0.174342,608,20.3058,8.4198,30.8686,1,0,,,,
cand_041,[*:1]/N=N/c1nnnn1[*:2],azo,608,608,608,-73.5468,-79.1817,47.9114,0.0904605,608,-186.696,-187.245,89.212,0.0230263,608,-22.0773,-21.0615,13.8423,0.0378289,608,-0.174416,-0.16945,0.0624718,0.00986842,608,-0.482856,-0.433521,0.410524,0.0970395,608,-3.58831,-3.17489,3.76782,0.174342,608,20.3058,8.4198,30.8686,1,0,,,,
cand_041,[*:1]/N=N\[*:2],azo,1,1,1,-9.2638,-9.2638,0,0,1,32.5512,32.5512,0,1,1,5.59186,5.59186,0,1,1,0.0201,0.0201,0,1,1,0.234955,0.234955,0,1,1,2.4828,2.4828,0,1,1,0.0696,0.0696,0,1,0,,,,
cand_042,[*:1]n1ncnn1,azole_ring,257,257,257,-41.2603,-49.4121,48.6156,0.210117,257,-183.933,-161.954,150.921,0.0856031,257,-20.9621,-19.418,19.7031,0.128405,257,-0.215442,-0.2156,0.0757,0.0116732,257,-0.638182,-0.590367,0.421854,0.0544747,257,-4.5813,-4.2279,3.52391,0.077821,257,51.0914,52.5326,82.6716,0.692607,0,,,,
cand_042,[*:1]NNc1nnn([*:2])n1,hydrazo,162,162,162,-77.5218,-79.4471,42.9363,0.037037,162,-246.559,-253.534,165.852,0.0864198,162,-30.3333,-28.3398,18.9714,0.037037,162,-0.312779,-0.311,0.0998496,0.00617284,162,-1.00906,-0.968683,0.427658,0.0123457,162,-7.33581,-7.06707,3.25805,0.0123457,162,38.3808,28.7871,90.3745,0.580247,0,,,,
cand_042,[*:1]NNn1ncnn1,hydrazo,145,145,145,-80.3462,-85.0621,47.6378,0.0482759,145,-238.063,-248.228,174.196,0.110345,145,-29.9879,-27.1051,23.0463,0.062069,145,-0.301289,-0.3164,0.11085,0.00689655,145,-0.932164,-0.842964,0.543585,0.0551724,145,-6.61019,-6.4395,4.22239,0.0689655,145,75.1848,88.9227,76.0674,0.793103,0,,,,
cand_042,[*:1]Nn1ncnn1,azole_ring,110,110,110,-63.2303,-64.7821,42.1129,0.0545455,110,-278.766,-313.433,159.623,0.0909091,110,-31.3556,-30.5965,20.7883,0.0636364,110,-0.233748,-0.2416,0.0893721,0.0272727,110,-0.824909,-0.774031,0.460035,0.0545455,110,-6.12895,-5.97518,3.71161,0.0636364,110,69.3373,78.0096,72.9493,0.8,0,,,,
cand_042,[*:1]Nc1nnn([*:2])n1,azole_ring,86,86,86,-51.8714,-62.8271,42.9761,0.139535,86,-249.23,-289.098,146.104,0.0930233,86,-30.6965,-30.7647,16.5602,0.0116279,86,-0.227,-0.2302,0.0723761,0.0116279,86,-0.856175,-0.830396,0.35106,0.0116279,86,-6.5247,-6.15442,2.81587,0.0232558,86,27.992,23.5002,85.7163,0.569767,0,,,,
cand_042,[*:2]c1nnn([*:1])n1,azole_ring,80,80,80,-43.4248,-52.9821,40.4546,0.175,80,-196.17,-171.849,133.765,0.0375,80,-23.4443,-23.3571,15.5949,0.075,80,-0.225105,-0.2247,0.054569,0,80,-0.733501,-0.680621,0.325448,0,80,-5.46159,-5.2707,2.73995,0.025,80,-6.90018,-22.6722,76.1621,0.4125,0,,,,
cand_042,[*:1]c1nnn([*:2])n1,azole_ring,71,71,71,-36.0366,-42.7121,47.7638,0.253521,71,-183.852,-144.274,143.866,0.126761,71,-24.8298,-23.3571,17.113,0.0422535,71,-0.209527,-0.2022,0.0694498,0.0140845,71,-0.723014,-0.656877,0.370009,0.0140845,71,-5.40212,-4.99244,3.06626,0.0140845,71,43.1556,61.9375,93.7935,0.605634,0,,,,
cand_042,[*:1]N=[N+]=[N-],azide,1,1,1,-111.512,-111.512,0,0,1,-289.939,-289.939,0,0,1,-15.023,-15.023,0,0,1,-0.1545,-0.1545,0,0,1,-0.457248,-0.457248,0,0,1,-3.65633,-3.65633,0,0,1,-95.0553,-95.0553,0,0,0,,,,
cand_043,[*:1]n1ncnn1,azole_ring,79,79,79,-60.2502,-57.7262,28.1463,0.0126582,79,-314.165,-322.769,130.037,0.0126582,79,-35.4731,-30.7424,19.4503,0.0126582,79,-0.286973,-0.2847,0.101563,0.0126582,79,-1.16549,-1.11223,0.453106,0,79,-8.88075,-8.79514,3.28485,0,79,136.135,149.73,86.7143,0.949367,0,,,,
cand_043,[*:1]n1cnnn1,azole_ring,77,77,77,-56.7857,-56.0462,22.5569,0,77,-337.228,-343.402,130.689,0,77,-38.4475,-40.7722,21.8858,0.025974,77,-0.29211,-0.2991,0.0913648,0,77,-1.22929,-1.18105,0.482338,0,77,-9.37889,-8.84322,3.46645,0,77,146.039,159.141,82.4712,0.948052,0,,,,
cand_043,[*:1]Nn1ncnn1,azole_ring,21,21,21,-40.7171,-40.6262,18.9434,0.047619,21,-233.953,-233.854,109.851,0.047619,21,-30.1609,-24.2717,17.1245,0,21,-0.210548,-0.2052,0.099923,0.047619,21,-0.969773,-0.923084,0.402829,0,21,-7.68862,-7.58194,2.97921,0,21,107.746,89.6139,92.1836,0.809524,0,,,,
cand_043,[*:1]Nn1cnnn1,azole_ring,21,21,21,-44.4286,-44.4162,18.4902,0,21,-256.196,-257.43,107.117,0,21,-30.1609,-24.2717,17.1245,0,21,-0.231448,-0.2339,0.0973376,0,21,-1.02976,-0.969735,0.388191,0,21,-8.13764,-7.8028,2.81331,0,21,128.627,116.571,94.6682,0.857143,0,,,,
cand_043,[*:1]NN[*:2],hydrazo,2,2,2,18.8888,18.8888,2.65165,1,2,221.512,221.512,144.226,1,2,15.4474,15.4474,9.20525,1,2,-0.05595,-0.05595,0.0297692,0,2,-0.147746,-0.147746,0.185682,0,2,-1.27682,-1.27682,1.69918,0,2,73.4143,73.4143,87.4758,1,0,,,,
cand_043,[*:1][H],other,1,1,1,9.03384,9.03384,0,1,1,262.674,262.674,0,1,1,30.8258,30.8258,0,1,1,-0.0398,-0.0398,0,0,1,0.258706,0.258706,0,1,1,2.66812,2.66812,0,1,1,-24.0525,-24.0525,0,0,0,,,,
cand_044,[*:1]n1cnnn1,azole_ring,264,264,264,-42.5828,-50.5211,46.8711,0.200758,264,-197.805,-179.412,146.793,0.0681818,264,-22.1466,-22.3928,19.5072,0.125,264,-0.222439,-0.22025,0.0715846,0.00378788,264,-0.862907,-0.856062,0.437805,0.0151515,264,-6.89799,-6.98264,3.65641,0.0265152,264,108.138,120.546,80.9881,0.878788,0,,,,
cand_044,[*:1]NNn1nnnc1[*:2],hydrazo,158,158,158,-70.7504,-69.2261,48.7408,0.101266,158,-220.848,-214.673,162.859,0.0759494,158,-30.5936,-27.7225,19.6217,0.0126582,158,-0.300782,-0.2878,0.109754,0.0189873,158,-1.16881,-1.07393,0.463542,0.0189873,158,-9.1185,-8.47871,3.47811,0.00632911,158,116.368,135.541,84.3588,0.867089,0,,,,
cand_044,[*:1]NNn1cnnn1,hydrazo,153,153,153,-90.0194,-93.1861,44.6977,0.0392157,153,-297.029,-310.349,172.174,0.0457516,153,-32.205,-28.3398,22.3799,0.0653595,153,-0.334068,-0.3376,0.10804,0,153,-1.25978,-1.1721,0.512717,0,153,-9.74171,-9.06764,3.83705,0,153,118.655,132.841,78.8987,0.895425,0,,,,
cand_044,[*:1]Nn1cnnn1,azole_ring,118,118,118,-62.7835,-66.6661,41.819,0.0762712,118,-283.894,-307.389,157.083,0.059322,118,-31.6973,-34.7734,20.5899,0.0677966,118,-0.241186,-0.2487,0.0846467,0.00847458,118,-1.05943,-1.03262,0.466491,0.0169492,118,-8.54295,-8.33655,3.73788,0.0169492,118,129.73,144.858,70.2708,0.932203,0,,,,
cand_044,[*:1]Nn1nnnc1[*:2],azole_ring,77,77,77,-45.6031,-53.0961,42.3756,0.155844,77,-204.824,-209.091,153.171,0.103896,77,-29.5622,-26.0335,17.366,0.012987,77,-0.204419,-0.206,0.0792109,0.025974,77,-0.95237,-0.867982,0.371838,0.025974,77,-7.78517,-7.11955,3.00167,0,77,92.3833,101.836,90.5024,0.779221,0,,,,
cand_044,[*:1]c1nnnn1[*:2],azole_ring,76,76,76,-39.7051,-45.1211,40.3934,0.197368,76,-155.337,-127.269,138.174,0.105263,76,-22.2964,-22.3928,16.6626,0.0657895,76,-0.204158,-0.2004,0.0653686,0.0131579,76,-0.842962,-0.782004,0.358863,0.0131579,76,-6.82229,-6.82219,3.04597,0,76,71.6306,61.3668,87.1205,0.763158,0,,,,
cand_044,[*:2]c1nnnn1[*:1],azole_ring,66,66,66,-29.3024,-35.5711,41.3432,0.272727,66,-135.962,-108.91,143.978,0.136364,66,-22.6347,-22.3928,17.8693,0.0606061,66,-0.183229,-0.1842,0.0631468,0.0151515,66,-0.801833,-0.755103,0.365293,0.0151515,66,-6.53668,-6.15425,3.04717,0,66,115.577,127.079,85.4895,0.848485,0,,,,
cand_044,[*:1][H],other,1,1,1,-40.8161,-40.8161,0,0,1,-32.5634,-32.5634,0,0,1,10.0976,10.0976,0,1,1,-0.1185,-0.1185,0,0,1,-0.22857,-0.22857,0,0,1,-1.85647,-1.85647,0,0,1,-46.616,-46.616,0,0,0,,,,
cand_044,[*:1]N=[N+]=[N-],azide,1,1,1,-76.6752,-76.6752,0,0,1,-85.3915,-85.3915,0,0,1,-15.023,-15.023,0,0,1,0.0355,0.0355,0,1,1,-0.233981,-0.233981,0,0,1,-2.48919,-2.48919,0,0,1,-58.2714,-58.2714,0,0,0,,,,
cand_045,[*:1]/N=[N+](/[O-])n1cnnn1,azoxy,318,318,318,-92.1544,-93.4638,44.4275,0.0188679,318,-380.72,-377.071,143.777,0.00314465,318,-40.4972,-39.6143,20.2135,0.0125786,318,-0.274604,-0.27075,0.0897353,0.00314465,318,-1.1006,-1.09686,0.50238,0.0157233,318,-8.87234,-8.8203,4.21287,0.0220126,318,85.1119,59.3088,81.8733,0.984277,0,,,,
cand_045,[*:2]c1nnnn1/N=[N+](/[*:1])[O-],azoxy,195,195,195,-87.7416,-84.7888,33.7005,0,195,-389.405,-387.279,105.103,0,195,-44.7024,-43.4384,15.9771,0,195,-0.268359,-0.2655,0.0683315,0,195,-1.16516,-1.09498,0.372272,0,195,-9.53191,-9.02696,3.16908,0,195,122.996,111.476,84.4861,1,0,,,,
cand_045,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],azoxy,100,100,100,-96.6184,-102.444,40.3708,0.03,100,-325.624,-317.365,121.705,0.01,100,-37.6364,-37.3864,15.7206,0,100,-0.283437,-0.28895,0.0751424,0.01,100,-1.07711,-1.08485,0.41796,0.01,100,-8.65712,-8.84251,3.47426,0.01,100,63.2658,38.0994,66.8301,0.98,0,,,,
cand_045,[*:1]Nc1nnnn1[*:2],azole_ring,3,3,3,-3.56058,-4.0711,4.12851,0.333333,3,45.4974,59.2438,37.2745,1,3,1.76571,2.64856,1.52915,0.666667,3,0.00336667,0.0024,0.00531633,0.666667,3,0.0758854,0.0546894,0.0523737,1,3,0.804389,0.493136,0.605754,1,3,0.489533,-0.026,1.19976,0.333333,0,,,,
cand_045,[*:1][H],other,2,2,2,51.9115,51.9115,45.6394,1,2,27.1684,27.1684,2.83557,1,2,8.97826,8.97826,5.99392,1,2,0.0139,0.0139,0.0141421,1,2,0.286331,0.286331,0.342402,1,2,3.04214,3.04214,3.82272,1,2,0.8927,0.8927,0.194879,1,0,,,,
cand_045,[*:2]c1nnnn1[*:1],azole_ring,1,1,1,0.799448,0.799448,0,1,1,3.30187,3.30187,0,1,1,0,0,0,0,1,0.0024,0.0024,0,1,1,0.0374319,0.0374319,0,1,1,0.41754,0.41754,0,1,1,-0.026,-0.026,0,0,0,,,,
cand_045,[*:1]n1cnnn1,azole_ring,1,1,1,19.6396,19.6396,0,1,1,29.1735,29.1735,0,1,1,13.2166,13.2166,0,1,1,0.0239,0.0239,0,1,1,0.528446,0.528446,0,1,1,5.74521,5.74521,0,1,1,1.0305,1.0305,0,1,0,,,,
cand_045,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-4.0711,-4.0711,0,0,1,73.9464,73.9464,0,1,1,2.64856,2.64856,0,1,1,0.0091,0.0091,0,1,1,0.0546894,0.0546894,0,1,1,0.493136,0.493136,0,1,1,-0.3663,-0.3663,0,0,0,,,,
cand_046,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,649,649,649,-59.6166,-62.8722,49.2934,0.141757,649,-237.382,-232.727,97.8621,0.00616333,649,-29.2066,-28.5143,14.0231,0.00308166,649,-0.198165,-0.1964,0.0643947,0.00308166,649,-0.71306,-0.685652,0.391422,0.0215716,649,-5.71178,-5.4775,3.49795,0.0385208,649,98.0408,65.2551,90.553,0.987673,0,,,,
