pair_id,candidate_id,neighbor_id,context_smiles,candidate_frag,neighbor_frag,d_Hf,d_Q,d_OBgood,d_Pe,d_D,d_P,d_IS,d_nu
135717036,cand_041,cand_009,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1[*:2],[*:1]/N=[N+](/[O-])c1nnnn1[*:2],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
135717036,cand_009,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])c1nnnn1[*:2],[*:1]/N=N\c1nnnn1[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
135720666,cand_019,cand_009,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],5.54342,18.3478,0,0.0137,-0.00733394,-0.175727,-0.3216,
135720666,cand_009,cand_019,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]n1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,-5.54342,-18.3478,0,-0.0137,0.00733394,0.175727,0.3216,
135720672,cand_041,cand_009,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1[*:2],[*:2]n1nnnc1/N=[N+](/[*:1])[O-],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
135720672,cand_009,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]n1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=N/c1nnnn1[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
135720678,cand_041,cand_009,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1[*:2],[*:2]n1nnnc1/N=[N+](/[*:1])[O-],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
135720678,cand_009,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]n1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=N\c1nnnn1[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
135724308,cand_041,cand_015,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1[*:2],[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,-14.0711,16.6396,5.59186,0.0083,0.18301,1.93483,0.1315,
135724308,cand_015,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,[*:1]/N=N/c1nnnn1[*:2],14.0711,-16.6396,-5.59186,-0.0083,-0.18301,-1.93483,-0.1315,
135724314,cand_041,cand_015,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1[*:2],[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,-14.0711,16.6396,5.59186,0.0083,0.18301,1.93483,0.1315,
135724314,cand_015,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,[*:1]/N=N\c1nnnn1[*:2],14.0711,-16.6396,-5.59186,-0.0083,-0.18301,-1.93483,-0.1315,
135727938,cand_041,cand_019,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1[*:2],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,-14.8072,14.2034,5.59186,0.0064,0.242289,2.65852,0.3912,
135727938,cand_019,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,[*:1]/N=N/c1nnnn1[*:2],14.8072,-14.2034,-5.59186,-0.0064,-0.242289,-2.65852,-0.3912,
135727944,cand_041,cand_019,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1[*:2],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,-14.8072,14.2034,5.59186,0.0064,0.242289,2.65852,0.3912,
135727944,cand_019,cand_041,[*:2]N[N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc([*:2])n1,[*:1]/N=N\c1nnnn1[*:2],14.8072,-14.2034,-5.59186,-0.0064,-0.242289,-2.65852,-0.3912,
139111428,cand_045,cand_052,[*:1]N[N+](=O)[O-].[*:2]n1cnnn1,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],[*:1]n1nnnc1/N=[N+](/[*:2])[O-],0.799448,3.30187,0,0.0024,0.0374319,0.41754,-0.026,
139111428,cand_052,cand_045,[*:1]N[N+](=O)[O-].[*:2]n1cnnn1,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],[*:1]c1nnnn1/N=[N+](/[*:2])[O-],-0.799448,-3.30187,0,-0.0024,-0.0374319,-0.41754,0.026,
143166684,cand_017,cand_019,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],[*:2]n1nnnc1/N=[N+](\[*:1])[O-],0.035768,0.118386,0,0,0.0129166,0.155148,0.0485,
143166684,cand_019,cand_017,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]n1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnnc1[*:2],-0.035768,-0.118386,0,0,-0.0129166,-0.155148,-0.0485,
148515150,cand_002,cand_004,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])n1nnnc1[*:2],[*:2]n1nnnc1/N=[N+](\[*:1])[O-],-4.66742,-15.4484,0,-0.0115,-0.102009,-1.18011,-1.1774,
148515150,cand_004,cand_002,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:2]n1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnnc1[*:2],4.66742,15.4484,0,0.0115,0.102009,1.18011,1.1774,
143166696,cand_017,cand_023,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,0.03012,0.0996922,0,0,-0.0241574,-0.29089,0.3843,
143166696,cand_023,cand_017,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],-0.03012,-0.0996922,0,0,0.0241574,0.29089,-0.3843,
148515156,cand_002,cand_017,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])n1nnnc1[*:2],[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,-5.2146,-17.2595,0,-0.0128,-0.199006,-2.34804,-1.3053,
148515156,cand_017,cand_002,[*:2]N[N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],5.2146,17.2595,0,0.0128,0.199006,2.34804,1.3053,
143170488,cand_023,cand_019,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,[*:2]n1nnnc1/N=[N+](\[*:1])[O-],0.005648,0.0186939,0,0,0.037074,0.446038,-0.3358,
143170488,cand_019,cand_023,[*:2]N[N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]n1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,-0.005648,-0.0186939,0,0,-0.037074,-0.446038,0.3358,
143170494,cand_023,cand_019,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],0.005648,0.0186939,0,0,0.037074,0.446038,-0.3358,
143170494,cand_019,cand_023,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,-0.005648,-0.0186939,0,0,-0.037074,-0.446038,0.3358,
148522422,cand_017,cand_004,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],0.547188,1.8111,0,0.0013,0.0969966,1.16793,0.1279,
148522422,cand_004,cand_017,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,-0.547188,-1.8111,0,-0.0013,-0.0969966,-1.16793,-0.1279,
143170500,cand_040,cand_019,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],2.5502,8.44073,0,0.0062,0.0722824,0.827485,0.1486,
143170500,cand_019,cand_040,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,-2.5502,-8.44073,0,-0.0062,-0.0722824,-0.827485,-0.1486,
148522428,cand_026,cand_004,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]n1nnnc1/N=[N+](\[*:2])[O-],0.029493,0.0976169,0,0.0001,0.00284713,0.0343058,-0.808,
148522428,cand_004,cand_026,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,-0.029493,-0.0976169,0,-0.0001,-0.00284713,-0.0343058,0.808,
143178072,cand_023,cand_040,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,-2.54455,-8.42204,0,-0.0062,-0.0352084,-0.381447,-0.4844,
143178072,cand_040,cand_023,[*:1]N[N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,2.54455,8.42204,0,0.0062,0.0352084,0.381447,0.4844,
148526052,cand_017,cand_026,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,0.517695,1.71348,0,0.0012,0.0941494,1.13362,0.9359,
148526052,cand_026,cand_017,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,-0.517695,-1.71348,0,-0.0012,-0.0941494,-1.13362,-0.9359,
147300054,cand_046,cand_053,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],-0.959462,-3.38877,0,-0.0025,0.0892958,1.05637,4.6064,
147300054,cand_053,cand_046,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],0.959462,3.38877,0,0.0025,-0.0892958,-1.05637,-4.6064,
148518786,cand_002,cand_004,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnnn1/N=[N+](/[*:2])[O-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],-4.66742,-15.4484,0,-0.0115,-0.102009,-1.18011,-1.1774,
148518786,cand_004,cand_002,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnnc1/N=[N+](\[*:2])[O-],[*:1]c1nnnn1/N=[N+](/[*:2])[O-],4.66742,15.4484,0,0.0115,0.102009,1.18011,1.1774,
148518792,cand_017,cand_002,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],5.2146,17.2595,0,0.0128,0.199006,2.34804,1.3053,
148518792,cand_002,cand_017,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnnn1/N=[N+](/[*:2])[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,-5.2146,-17.2595,0,-0.0128,-0.199006,-2.34804,-1.3053,
210409500,cand_047,cand_018,[*:1][N+](=O)[O-].[*:2]n1cnnn1,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],3.33898,14.7027,0,0.0105,-0.0808454,-1.00935,-2.2272,
210409500,cand_018,cand_047,[*:1][N+](=O)[O-].[*:2]n1cnnn1,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,-3.33898,-14.7027,0,-0.0105,0.0808454,1.00935,2.2272,
148518798,cand_002,cand_026,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]c1nnnn1/N=[N+](/[*:2])[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,-4.69691,-15.546,0,-0.0116,-0.104856,-1.21441,-0.3694,
148518798,cand_026,cand_002,[*:1]N[N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]c1nnnn1/N=[N+](/[*:2])[O-],4.69691,15.546,0,0.0116,0.104856,1.21441,0.3694,
253902684,cand_024,cand_054,[*:1]c1nnn(/[N+]([O-])=N/c2nnnn2N=[N+]=[N-])n1,[*:1][N+](=O)[O-],[*:1][H],-7.37758,-58.4216,-19.1309,-0.0099,-0.423084,-4.22563,241.127,
253902684,cand_054,cand_024,[*:1]c1nnn(/[N+]([O-])=N/c2nnnn2N=[N+]=[N-])n1,[*:1][H],[*:1][N+](=O)[O-],7.37758,58.4216,19.1309,0.0099,0.423084,4.22563,-241.127,
256429020,cand_001,cand_051,[*:1]c1nnnn1/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1][N+](=O)[O-],[*:1][H],-11.228,-72.3369,-19.1309,-0.0197,-0.433513,-4.29998,5.5,
256429020,cand_051,cand_001,[*:1]c1nnnn1/[N+]([O-])=N/c1nnnn1N=[N+]=[N-],[*:1][H],[*:1][N+](=O)[O-],11.228,72.3369,19.1309,0.0197,0.433513,4.29998,-5.5,
256503900,cand_050,cand_003,[*:1]c1nnnn1NNc1nnnn1N=[N+]=[N-],[*:1][N+](=O)[O-],[*:1][H],-6.53734,-160.851,-23.1911,0.0482,-0.261776,-2.84477,76.236,
256503900,cand_003,cand_050,[*:1]c1nnnn1NNc1nnnn1N=[N+]=[N-],[*:1][H],[*:1][N+](=O)[O-],6.53734,160.851,23.1911,-0.0482,0.261776,2.84477,-76.236,
156512730,cand_062,cand_003,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N)n1,[*:1]Nn1cnnn1,2.91119,117.947,0.749374,0.0395,0.0312691,0.18462,-44.9685,
156512730,cand_003,cand_062,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1cnnn1,[*:1]Nc1nnn(N)n1,-2.91119,-117.947,-0.749374,-0.0395,-0.0312691,-0.18462,44.9685,
156514794,cand_022,cand_059,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnnn1N,-83.2831,-181.031,-10.8464,-0.0093,-0.0366968,-0.260465,-158.801,
156514794,cand_059,cand_022,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N,[*:1]Nc1nnn(N=[N+]=[N-])n1,83.2831,181.031,10.8464,0.0093,0.0366968,0.260465,158.801,
156512724,cand_059,cand_003,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N,[*:1]Nn1cnnn1,-0.157328,104.258,0.749374,0.0272,-0.0605625,-0.758595,38.8686,
156512724,cand_003,cand_059,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1cnnn1,[*:1]Nc1nnnn1N,0.157328,-104.258,-0.749374,-0.0272,0.0605625,0.758595,-38.8686,
156515466,cand_036,cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],-77.6304,81.1695,13.0941,-0.0326,0.0702819,0.779892,-175.966,
156515466,cand_050,cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nn1nnnc1N=[N+]=[N-],77.6304,-81.1695,-13.0941,0.0326,-0.0702819,-0.779892,175.966,
156513408,cand_005,cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],-1.52422,-6.09347,0,-0.0049,0.127471,1.45708,46.9088,
156513408,cand_036,cand_005,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],[*:1]Nc1nnnn1N=[N+]=[N-],1.52422,6.09347,0,0.0049,-0.127471,-1.45708,-46.9088,
156513414,cand_005,cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],-79.1546,75.076,13.0941,-0.0375,0.197753,2.23697,-129.057,
156513414,cand_050,cand_005,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nc1nnnn1N=[N+]=[N-],79.1546,-75.076,-13.0941,0.0375,-0.197753,-2.23697,129.057,
162423654,cand_050,cand_016,[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],-81.9225,20.3667,12.6891,-0.0049,0.164626,1.5373,-18.4876,
162423654,cand_016,cand_050,[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nc1nnnn1N=[N+]=[N-],81.9225,-20.3667,-12.6891,0.0049,-0.164626,-1.5373,18.4876,
154426206,cand_022,cand_042,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,-90.9304,-112.588,-10.097,-0.0128,-0.280661,-2.8368,-104.277,
154426206,cand_042,cand_022,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1ncnn1,[*:1]Nc1nnnn1N=[N+]=[N-],90.9304,112.588,10.097,0.0128,0.280661,2.8368,104.277,
156513396,cand_005,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,-89.1646,-102.38,-10.097,-0.0036,-0.112743,-1.06205,24.772,
156513396,cand_012,cand_005,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nc1nnnn1N=[N+]=[N-],89.1646,102.38,10.097,0.0036,0.112743,1.06205,-24.772,
156516144,cand_059,cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N,[*:1]Nn1nnnc1[N+](=O)[O-],6.38001,265.108,23.9405,-0.021,0.201214,2.08618,-37.3674,
156516144,cand_050,cand_059,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nc1nnnn1N,-6.38001,-265.108,-23.9405,0.021,-0.201214,-2.08618,37.3674,
156516150,cand_062,cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N)n1,[*:1]Nn1nnnc1[N+](=O)[O-],9.44853,278.798,23.9405,-0.0087,0.293045,3.02939,-121.204,
156516150,cand_050,cand_062,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nc1nnn(N)n1,-9.44853,-278.798,-23.9405,0.0087,-0.293045,-3.02939,121.204,
154425552,cand_013,cand_042,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1cnnn1,[*:1]Nn1ncnn1,-3.80459,-18.1925,0,-0.0156,-0.183617,-1.90478,-17.7129,
154425552,cand_042,cand_013,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1ncnn1,[*:1]Nn1cnnn1,3.80459,18.1925,0,0.0156,0.183617,1.90478,17.7129,
156512700,cand_003,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1cnnn1,[*:1]Nn1ncnn1,-3.47264,-16.6052,0,-0.0143,-0.0487204,-0.454248,77.5928,
156512700,cand_012,cand_003,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nn1cnnn1,3.47264,16.6052,0,0.0143,0.0487204,0.454248,-77.5928,
158200788,cand_020,cand_043,[*:1]Nn1cnnn1,[*:1]Nn1cnnn1,[*:1]Nn1ncnn1,-4.76468,-28.3409,0,-0.0264,0.0162305,0.315281,28.6501,
158200788,cand_043,cand_020,[*:1]Nn1cnnn1,[*:1]Nn1ncnn1,[*:1]Nn1cnnn1,4.76468,28.3409,0,0.0264,-0.0162305,-0.315281,-28.6501,
156514116,cand_062,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N)n1,[*:1]Nn1ncnn1,-0.561444,101.342,0.749374,0.0252,-0.0174514,-0.269628,32.6243,
156514116,cand_012,cand_062,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nc1nnn(N)n1,0.561444,-101.342,-0.749374,-0.0252,0.0174514,0.269628,-32.6243,
154426854,cand_027,cand_042,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1ncnn1,-87.0467,-97.0625,-10.097,-0.0003,-0.129379,-1.23999,-18.7599,
154426854,cand_042,cand_027,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1ncnn1,[*:1]Nc1nnn(N=[N+]=[N-])n1,87.0467,97.0625,10.097,0.0003,0.129379,1.23999,18.7599,
156514092,cand_022,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1ncnn1,-86.913,-93.3788,-10.097,0.0036,-0.14598,-1.47331,-42.3396,
156514092,cand_012,cand_022,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nc1nnn(N=[N+]=[N-])n1,86.913,93.3788,10.097,-0.0036,0.14598,1.47331,42.3396,
162481494,cand_037,cand_033,[*:1]Nn1nnnc1[N+](=O)[O-].[*:2][N+](=O)[O-],[*:1]Nc1nnnn1N[*:2],[*:2]Nc1nnnn1N[*:1],1.74322,6.38239,0,0.0048,0.0563975,0.635715,0.1244,
162481494,cand_033,cand_037,[*:1]Nn1nnnc1[N+](=O)[O-].[*:2][N+](=O)[O-],[*:2]Nc1nnnn1N[*:1],[*:1]Nc1nnnn1N[*:2],-1.74322,-6.38239,0,-0.0048,-0.0563975,-0.635715,-0.1244,
156514110,cand_059,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnnn1N,[*:1]Nn1ncnn1,-3.62997,87.6524,0.749374,0.0129,-0.109283,-1.21284,116.461,
156514110,cand_012,cand_059,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nc1nnnn1N,3.62997,-87.6524,-0.749374,-0.0129,0.109283,1.21284,-116.461,
156515478,cand_062,cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N)n1,[*:1]Nn1nnnc1N=[N+]=[N-],87.0789,197.628,10.8464,0.0239,0.222763,2.2495,54.7611,
156515478,cand_036,cand_062,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],[*:1]Nc1nnn(N)n1,-87.0789,-197.628,-10.8464,-0.0239,-0.222763,-2.2495,-54.7611,
156512718,cand_003,cand_050,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1cnnn1,[*:1]Nn1nnnc1[N+](=O)[O-],6.53734,160.851,23.1911,-0.0482,0.261776,2.84477,-76.236,
156512718,cand_050,cand_003,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1[N+](=O)[O-],[*:1]Nn1cnnn1,-6.53734,-160.851,-23.1911,0.0482,-0.261776,-2.84477,76.236,
156514098,cand_012,cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1ncnn1,[*:1]Nn1nnnc1N=[N+]=[N-],87.6403,96.2863,10.097,-0.0013,0.240215,2.51913,22.1368,
156514098,cand_036,cand_012,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],[*:1]Nn1ncnn1,-87.6403,-96.2863,-10.097,0.0013,-0.240215,-2.51913,-22.1368,
156514782,cand_022,cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nn1nnnc1N=[N+]=[N-],0.727283,2.9075,0,0.0023,0.0942349,1.04582,-20.2028,
156514782,cand_036,cand_022,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nn1nnnc1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,-0.727283,-2.9075,0,-0.0023,-0.0942349,-1.04582,20.2028,
154426200,cand_027,cand_022,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnnn1N=[N+]=[N-],3.88366,15.5259,0,0.0125,0.151282,1.59681,85.5172,
154426200,cand_022,cand_027,[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,-3.88366,-15.5259,0,-0.0125,-0.151282,-1.59681,-85.5172,
156513402,cand_022,cand_005,[*:1]Nc1nnnn1N=[N+]=[N-],[*:1]Nc1nnn(N=[N+]=[N-])n1,[*:1]Nc1nnnn1N=[N+]=[N-],2.2515,9.00098,0,0.0072,-0.0332365,-0.411259,-67.1116,
